latitude,longitude,line_number,picture,tags
41.6515331,-87.5487442,43732,street_view_43731.jpg,car | house exterior | park | road | street scene | suburb | tree
41.7589367,-87.6554795,43733,street_view_43732.jpg,car | home | house | house exterior | park | road | row | street scene | suburb
41.9372713,-87.8083123,43734,street_view_43733.jpg,bin | car | curb | driveway | home | house | house exterior | park | road | sky | suburb
41.7097361,-87.7204918,43745,street_view_43744.jpg,black | car | drive | house exterior | park | road | rural | street scene | suburb | suv
41.7655447,-87.6605519,43746,street_view_43745.jpg,flood | lush | pole | power line | telegraph pole | tree
41.7958268,-87.6042315,43749,street_view_43748.jpg,apartment | car | home | house exterior | park | road | street scene | suburb | tree
41.7770167,-87.5997131,43754,street_view_43753.jpg,apartment | building | car | corner | intersection | pole | power line | road | sky | stop sign | street corner | street scene | street sign | suburb | telegraph pole | traffic sign | tree
41.9806429,-87.7008498,43762,street_view_43761.jpg,driveway | estate | grass | home | house | house exterior | lawn | lush | sale | suburb | tree | yard
41.7784106,-87.639901,43771,street_view_43770.jpg,beam | bridge | building | ceiling | pillar | overpass | rail | railroad bridge | rust | skateboarder | train bridge | train track
41.8596629,-87.6486791,43772,street_view_43771.jpg,car | hill | hillside | lush | park | pole | road | rural | sky | sun | tree | weed
41.961765,-87.7110699,43774,street_view_43773.jpg,alley | building | car | fence | garage | house exterior | narrow | park | power line | retail | road | street scene
41.7366506,-87.6493555,43776,street_view_43775.jpg,shed | backyard | estate | home | house | house exterior | lead | lead to | porch | rail | sky | stair | tree | yard
41.9415756,-87.7673047,43781,street_view_43780.jpg,apartment | brick building | building | pole | power line | street sign | window | wire
41.8536633,-87.7152827,43785,street_view_43784.jpg,building | car | corner | curb | fence | pole | power line | retail | road | sky | street corner | street scene | street sign | telegraph pole | tree
41.8091606,-87.6738447,43789,street_view_43788.jpg,attach | building | cloudy | garage | garage door | home | house | house exterior | pole | power line | sky | telegraph pole | wire
41.9468634,-87.7148252,43790,street_view_43789.jpg,shed | bin | blue | building | chair | fence | garage | garage door | home | house | house exterior | power line | sky | stool
41.9066968,-87.6777963,43791,street_view_43790.jpg,apartment | building | office building | retail | road | shine | sky | street corner | street sign | sun | sunny | tree
41.9207114,-87.7674416,43794,street_view_43793.jpg,alley | shed | bin | building | curb | garage | garage door | home | house | house exterior | pole | power line | road | telegraph pole
41.9691741,-87.8016662,43796,street_view_43795.jpg,attach | shed | building | chimney | cloudy | garage | garage door | home | house | house exterior | power line | siding | sky | white
41.911352,-87.6766171,43797,street_view_43796.jpg,bin | building | chimney | cloudy | garage | garage door | home | house | house exterior | power line | sky
41.9547991,-87.7908002,43801,street_view_43800.jpg,apartment | building | car | home | house | house exterior | park | road | row | sky | street scene | suburb
41.9472423,-87.8086344,43806,street_view_43805.jpg,alley | shed | bin | curb | garage | garbage | home | house | house exterior | pavement | pole | power line | road | sky | suburb | telegraph pole
41.7342874,-87.5859865,43809,street_view_43808.jpg,bin | car | cone | park | pole | power line | retail | road | sky | street corner | street scene | street sign | telegraph pole | traffic cone
41.7000721,-87.7015003,43810,street_view_43809.jpg,driveway | estate | grass | home | house | house exterior | lawn | lush | sky | suburb | sunny | yard
41.9532861,-87.6662841,43816,street_view_43815.jpg,apartment | building | clothesline | fence | home | house | house exterior | power line | sky
41.8011104,-87.6060251,43818,street_view_43817.jpg,apartment | building | car | curb | drive | park | red | retail | road | street scene | sports car
41.9371436,-87.6739213,43821,street_view_43820.jpg,brick building | building | campus | office building | tree | window
41.7928374,-87.7363543,43823,street_view_43822.jpg,lamp | car | lamp post | park | pole | power line | road | sky | traffic light | street corner | street light | street scene | street sign | telegraph pole | tree
41.7644705,-87.5906016,43825,street_view_43824.jpg,alley | apartment | shed | bin | building | clothesline | cloudy | damage | fence | home | house | house exterior | laundry | peel | power line | sky | tarp
41.8825571,-87.6994097,43827,street_view_43826.jpg,alley | bin | building | cloudy | driveway | garage | garage door | home | house | house exterior | power line | road | sky | suburb | telegraph pole
41.7447695,-87.5633998,43830,street_view_43829.jpg,alley | apartment | bin | brick building | building | curb | pavement | pole | power line | retail | road | street corner | street sign | telegraph pole
41.7017787,-87.5616592,43835,street_view_43834.jpg,shed | building | garage | garage door | home | house | house exterior | power line | roof | sky | tree
41.7761836,-87.6632575,43845,street_view_43844.jpg,building | fence | home | house | house exterior | lamp post | pole | power line | row | street corner | street scene | street sign | suburb | tree
41.6888104,-87.6191543,43853,street_view_43852.jpg,apartment | brick building | building | car | office building | park
41.9488608,-87.7136555,43854,street_view_43853.jpg,alley | bin | building | crack | curb | driveway | garage | garage door | home | house | house exterior | pavement | pole | power line | retail | sky | telegraph pole
41.7901638,-87.6945752,43857,street_view_43856.jpg,building | car | chimney | curb | home | house | house exterior | minivan | park | power line | red | sky | suburb | sun | van | white
41.7915791,-87.6337514,43862,street_view_43861.jpg,car | cloudy | curb | home | house | house exterior | park | road | sky | street scene | suburb
41.7700788,-87.6158193,43863,street_view_43862.jpg,shed | backyard | bin | car | fence | garage | house | house exterior | plywood | ramp | tree | yard
41.7309954,-87.6677772,43866,street_view_43865.jpg,car | curb | house exterior | minivan | park | power line | road | sedan | street scene | suv | tree
41.8194219,-87.694193,43868,street_view_43867.jpg,building | car | parking lot | convenience store | corner | curb | minivan | park | pole | power line | retail | silver | sky | street corner | suv | telegraph pole
41.9019319,-87.7217603,43872,street_view_43871.jpg,alley | bin | car | fence | house exterior | park | pole | power line | road | street scene | telegraph pole | tree
41.9332603,-87.7708317,43875,street_view_43874.jpg,attach | shed | bin | debris | garage | garage door | home | house | house exterior | pole | power line | repair | sky | telegraph pole | wire
41.7774292,-87.6888331,43881,street_view_43880.jpg,apartment | brick building | building | campus | lamp post | office building | pole | red | street corner | street sign | tree
41.9407704,-87.6733256,43883,street_view_43882.jpg,apartment | building | car | curb | park | pole | power line | retail | road | street scene | tree
41.872149,-87.6809707,43892,street_view_43891.jpg,bin | car | park | road | sky | street scene | tree
41.9807866,-87.8386832,43898,street_view_43897.jpg,apartment | building | car | parking lot | hedge | park | parking | sky | suv
41.7565351,-87.6656823,43907,street_view_43906.jpg,apartment | estate | fence | home | house | house exterior | street scene | suburb | tree | yard
41.8641096,-87.7059572,43910,street_view_43909.jpg,car | cloudy | cone | drive | road | sky | street scene | street sign | suburb | traffic cone
41.9951728,-87.8125181,43918,street_view_43917.jpg,estate | path | home | house | house exterior | lawn | lush | suburb | tree | yard
41.7360552,-87.5510067,43924,street_view_43923.jpg,alley | bin | building | car | fence | garage | home | house | house exterior | park | pick up | power line | stair | suburb
41.7955448,-87.6747522,43925,street_view_43924.jpg,alley | building | crack | curb | fence | path | garage | house | house exterior | pavement | pole | power line | road | sky | telegraph pole | tree
41.7461552,-87.6904438,43932,street_view_43931.jpg,car | cloud | cloudy | intersection | pole | road | sky | stop sign | street corner | street scene | street sign | suburb | traffic sign | tree
41.9362357,-87.6751651,43934,street_view_43933.jpg,alley | attach | shed | basketball hoop | bin | building | car | cooler | deck | garage | garage door | home | house | house exterior | park | pole | power line | rail | telegraph pole | tree | wire
41.790008,-87.588731,43943,street_view_43942.jpg,car | home | house | house exterior | park | pole | power line | row | street scene | suburb | tree
41.8404505,-87.7113751,43944,street_view_43943.jpg,alley | bin | building | car | cloudy | driveway | garage | garage door | home | house | house exterior | park | power line | road | sky | suburb
41.7355708,-87.6204936,43948,street_view_43947.jpg,shed | bin | building | car | garage | house exterior | hut | retail | tree | yard | yellow
41.9133444,-87.6717802,43951,street_view_43950.jpg,shed | bin | building | chimney | garage | garage door | home | house | house exterior | pole | power line | rust | sky | telegraph pole | wire
41.8775736,-87.6522469,43952,street_view_43951.jpg,building | bus stop | phone box | car | city | lamp post | park | pole | retail | roof | sky | stall | street corner | street scene | ticket booth | urban | wind turbine
41.8734628,-87.6654909,43957,street_view_43956.jpg,apartment | building | car | curb | park | pick up | red | tree
41.8389346,-87.659841,43958,street_view_43957.jpg,alley | shed | bin | cloudy | curb | garage | garage door | home | house | house exterior | pole | power line | sky | telegraph pole
41.970721,-87.6896018,43961,street_view_43960.jpg,alley | building | car | driveway | garage | park | parking | pole | power line | red | retail | sky | street sign | sun
41.9443617,-87.6716427,43968,street_view_43967.jpg,apartment | building | car | retail | road | street corner | street scene | tree
41.7339172,-87.5784281,43978,street_view_43977.jpg,shed | bin | cooler | garage | garage door | home | house | house exterior | power line | sky | stool | yard
41.7717376,-87.6207228,43979,street_view_43978.jpg,alley | bin | building | car | fence | garage | pavement | power line | retail | road | sky | train track | tree
41.7206601,-87.6270854,43980,street_view_43979.jpg,alley | cloudy | curb | path | garage | home | house | house exterior | lead to | pavement | pole | power line | road | rural | sky | street sign | telegraph pole | white | white house
41.7823493,-87.6087786,43987,street_view_43986.jpg,apartment | building | car | curb | park | road | street scene | tree
41.9588871,-87.6999754,43996,street_view_43995.jpg,apartment | shed | bin | building | car | fence | garage | garage door | home | house | house exterior | park | power line | sky | sun
41.7408075,-87.6134811,43997,street_view_43996.jpg,alley | shed | bin | blue | container | driveway | garage | garage door | garbage | home | house | house exterior | pavement | power line | recycling bin | road
41.7851956,-87.6859039,44020,street_view_44019.jpg,apartment | car | curb | home | house exterior | park | road | street scene | suburb | tree
41.8810985,-87.6549842,44028,street_view_44027.jpg,apartment | building | home | office building | red | retail | window
41.8935219,-87.6723552,44037,street_view_44036.jpg,building | city | city skyline | city view | peak | sky | text | urban
41.9066962,-87.6659468,44041,street_view_44040.jpg,apartment | balcony | balustrade | building | car | fire escape | park | pole | stair
41.9482931,-87.7640293,44043,street_view_44042.jpg,alley | driveway | fence | garage | garage door | home | house | house exterior | pole | power line | road | sky | sun | telegraph pole
41.812964,-87.6720273,44051,street_view_44050.jpg,apartment | building | home | house | house exterior | row | sky | street scene | suburb | tree
41.8412796,-87.6375332,44058,street_view_44057.jpg,car | cloudy | curb | home | house | house exterior | park | plectrum | pick up | silver | sky | suburb | suv | truck
41.646375,-87.6162842,44060,street_view_44059.jpg,building | car | cloudy | curb | drive | park | pole | power line | retail | road | rural | sky | street corner | street sign | telegraph pole
41.949304,-87.8295901,44062,street_view_44061.jpg,alley | shed | barrel | bin | blue | container | curb | driveway | garage | garage door | garbage | home | house | house exterior | pavement | power line | recycling bin
41.749007,-87.6861418,44065,street_view_44064.jpg,apartment | building | fence | home | house | house exterior | power line | suburb
41.6888399,-87.5368417,44071,street_view_44070.jpg,alley | bin | driveway | path | garage | home | house | house exterior | pole | power line | road | rural | sky | street scene | suburb | telegraph pole
41.8019993,-87.715333,44080,street_view_44079.jpg,lamp | field | grass | grassy | green | lamp post | lush | park | pole | sky | street light | street sign | tree
41.9314544,-87.7926928,44092,street_view_44091.jpg,alley | bin | building | car | fence | garage | garage door | home | house | house exterior | pole | power line | retail | road | sky | telegraph pole
41.8349561,-87.6397657,44103,street_view_44102.jpg,alley | apartment | building | crack | curb | home | house | house exterior | pavement | retail | siding
41.7089972,-87.5373582,44108,street_view_44107.jpg,alley | bin | car | fence | garage | house | house exterior | park | pole | power line | road | sky | street scene | telegraph pole
41.9279949,-87.7176508,44111,street_view_44110.jpg,bin | car | cloudy | curb | driveway | garage | garage door | home | house | house exterior | park | power line | sky
41.6936858,-87.6298291,44112,street_view_44111.jpg,shed | bin | damage | debris | fence | garage | garage door | home | house | house exterior | power line | telegraph pole | tree
41.873087,-87.702079,44117,street_view_44116.jpg,alley | bin | brick building | building | garbage | narrow | power line | retail | road
41.7938919,-87.7534347,44121,street_view_44120.jpg,car | home | house | house exterior | lamp post | park | road | street scene | suburb
41.9882897,-87.7398942,44126,street_view_44125.jpg,estate | home | house | house exterior | tree
41.7490236,-87.6533589,44127,street_view_44126.jpg,attach | shed | bin | building | fence | garage | garage door | home | house | house exterior | pole | power line | shopping cart | sky
41.7381692,-87.7272673,44128,street_view_44127.jpg,fence | garage | home | house | house exterior | power line | sky | yard
41.8092653,-87.7072787,44136,street_view_44135.jpg,alley | attach | shed | building | garage | garage door | home | house | house exterior | pole | power line | sun | telegraph pole | tree | wire
41.7507435,-87.5825328,44150,street_view_44149.jpg,alley | bin | blue | car | cooler | driveway | garage | home | house | house exterior | kayak | park | pole | power line | tarp | telegraph pole | tree
41.6959175,-87.7001469,44152,street_view_44151.jpg,car | curb | driveway | home | house | house exterior | park | power line | road | street scene | suburb | tree
41.9810396,-87.7096806,44154,street_view_44153.jpg,bin | building | chimney | fence | garage | garage door | home | house | house exterior | lamp post | pole | power line | sky | street sign | telegraph pole
41.8263114,-87.672377,44155,street_view_44154.jpg,alley | shed | bin | building | driveway | garage | garage door | home | house | house exterior | power line | spire
41.9333318,-87.7715335,44169,street_view_44168.jpg,alley | shed | bin | building | driveway | garage | garage door | home | house | house exterior | pole | power line | road | sky | telegraph pole
41.7724731,-87.6061577,44170,street_view_44169.jpg,alley | barrel | bin | blue | building | container | fence | pole | power line | sky | telegraph pole
41.8492264,-87.7170201,44178,street_view_44177.jpg,apartment | building | chimney | fence | home | house | house exterior | pole | power line | sky | telegraph pole | wire
41.8953757,-87.6964793,44183,street_view_44182.jpg,bin | building | car | drive | park | pole | power line | retail | road | rural | sky | street corner | street scene | street sign | telegraph pole
41.7104574,-87.6315794,44184,street_view_44183.jpg,attach | shed | garage | garage door | home | house | house exterior | power line | telegraph pole | tree
41.7995086,-87.5866218,44186,street_view_44185.jpg,arcade | arch | archway | basement | beam | building | ceiling | pillar | concrete | floor | parking garage | pole
41.723904,-87.6150647,44207,street_view_44206.jpg,shed | bin | building | cloudy | fence | garage | garage door | home | house | house exterior | pole | power line | sky | telegraph pole
41.9045033,-87.7751013,44215,street_view_44214.jpg,shed | bin | building | fence | garage | garage door | home | house | house exterior | hut | retail | sky | yard
41.9333511,-87.8057193,44223,street_view_44222.jpg,alley | apartment | bin | building | curb | garage | home | house exterior | pavement | pole | power line | road | street scene | suburb | telegraph pole
41.7762097,-87.7212395,44230,street_view_44229.jpg,car | estate | home | house | house exterior | lawn | suburb | tree | yard
41.9187663,-87.6928231,44231,street_view_44230.jpg,bin | car | curb | garage | home | house | house exterior | minivan | park | pole | power line | road | street scene | suburb | suv | telegraph pole
41.8319613,-87.6700843,44243,street_view_44242.jpg,alley | shed | bin | driveway | garage | garage door | home | house | house exterior | power line | road | sky
41.804635,-87.7170108,44245,street_view_44244.jpg,car | parking lot | curb | park | parking | road | sky | tree
41.7509674,-87.6011934,44246,street_view_44245.jpg,wall | building | bulletin board | car | curb | doodle | pole | power line | retail | road | sign | sky | street corner | street scene | street sign
41.9584626,-87.7041495,44247,street_view_44246.jpg,alley | apartment | shed | bin | building | fence | garage | home | house | house exterior | power line | sky | suburb
41.7853712,-87.6299326,44248,street_view_44247.jpg,cloudy | curb | pavement | pole | road | sky | stop sign | street sign
41.9939232,-87.727292,44249,street_view_44248.jpg,car | curb | park | retail | road | street scene | suburb | tree
41.9609987,-87.6509099,44260,street_view_44259.jpg,balustrade | building | campus | pillar | courthouse | estate | home | house | lead to | mansion | stair | tree
41.8011904,-87.6556025,44263,street_view_44262.jpg,building | car | park | retail | road | rural | sky | street corner | street scene | street sign | suburb | town
41.8254292,-87.6643611,44264,street_view_44263.jpg,building | car | curb | drive | hydrant | license plate | park | road | rural | sky
41.9236531,-87.6693158,44266,street_view_44265.jpg,building | car | parking lot | cloudy | curb | fence | lamp post | license plate | park | parking sign | pole | retail | sedan | street sign | suv | warehouse
41.8008953,-87.7347656,44270,street_view_44269.jpg,attach | shed | bin | building | fence | garage | garage door | home | house | house exterior | power line | sky | white
41.8316066,-87.6445607,44273,street_view_44272.jpg,alley | shed | bin | building | driveway | garage | garage door | home | house | house exterior | pole | power line | retail | road | telegraph pole
41.9093892,-87.7121488,44274,street_view_44273.jpg,attach | shed | building | garage | garage door | home | house | house exterior | power line | sky
41.7297808,-87.6576821,44277,street_view_44276.jpg,alley | bin | building | driveway | fence | path | garage | garbage | home | house | house exterior | pavement | power line | road | sky | tree
41.9648424,-87.7431023,44284,street_view_44283.jpg,shed | car | driveway | garage | garage door | home | house | house exterior | park | pick up | red | suv
41.7918449,-87.6581204,44290,street_view_44289.jpg,apartment | building | car | drive | park | road | street scene | suburb
41.9338428,-87.6423813,44293,street_view_44292.jpg,building | campus | car | curb | park | road | street scene | tree
41.6828468,-87.6582552,44294,street_view_44293.jpg,shed | bin | building | cloudy | container | fence | garage | garage door | home | house | house exterior | paling | power line | recycling bin | sky | white
41.8750468,-87.7504523,44297,street_view_44296.jpg,car | curb | home | house | house exterior | park | road | street scene | suburb | tree
42.0042111,-87.6639721,44320,street_view_44319.jpg,alley | apartment | attach | shed | bin | building | garage | garage door | home | house | pole | power line | sky | stool | wire
41.74024,-87.6640522,44324,street_view_44323.jpg,alley | bin | car | cloudy | curb | garage | garbage | house | house exterior | pavement | pole | power line | road | sky | telegraph pole | wire
41.6708593,-87.6542135,44339,street_view_44338.jpg,alley | shed | bin | driveway | fence | path | garage | home | house | house exterior | lead to | pavement | pole | power line | road | stool | street sign | telegraph pole | tree
41.8222163,-87.6270227,44342,street_view_44341.jpg,building | curb | field | grass | lush | pole | road | road sign | rural | sign | sky | stop sign | street corner | street sign | telegraph pole | traffic sign
41.7808666,-87.7737062,44343,street_view_44342.jpg,estate | home | house | house exterior | lawn | row | sky | suburb | tree | yard
41.9076098,-87.7734781,44344,street_view_44343.jpg,building | car | drive | park | road | street scene | suburb | tree
41.7881943,-87.7122654,44348,street_view_44347.jpg,shed | bin | building | car | container | cooler | fence | garage | garage door | home | house | house exterior | ramp | recycling bin | sky | tarp
41.7789674,-87.7865595,44353,street_view_44352.jpg,car | home | house | house exterior | park | red | road | sky | street scene | suburb | tree
41.9386781,-87.7414683,44359,street_view_44358.jpg,alley | brick building | building | garage | garage door | house exterior | pavement | pole | power line | retail | road | shadow | sky
41.7672292,-87.618047,44361,street_view_44360.jpg,car | home | house | house exterior | park | road | sky | street scene | suburb | tree
41.7527296,-87.5939568,44363,street_view_44362.jpg,shed | bin | building | cloudy | garage | garage door | home | house | house exterior | sky
41.9275777,-87.7523123,44365,street_view_44364.jpg,alley | bin | car | driveway | garage | home | house | house exterior | park | pole | power line | road | sky | telegraph pole
41.8569343,-87.7179736,44366,street_view_44365.jpg,building | campus | fence | green | lamp post | lush | pavement | pole | street corner | street sign | tree
41.9339306,-87.8032986,44367,street_view_44366.jpg,bin | blue | driveway | fence | garage | garage door | home | house | house exterior | rail | ramp | shopping cart | sky | stool | sun | sunny
41.731502,-87.6377712,44369,street_view_44368.jpg,shed | bin | car | driveway | garage | garage door | home | house | house exterior | park | power line
41.961832,-87.7122953,44371,street_view_44370.jpg,alley | shed | barrel | bin | blue | car | container | curb | driveway | garage | garage door | home | house | house exterior | pole | power line | sky | stool | telegraph pole
41.9045466,-87.6925221,44372,street_view_44371.jpg,alley | bin | building | driveway | fence | garage | garage door | hedge | home | house | house exterior | pole | power line | retail | road | sky | street scene | street sign | suburb | telegraph pole
41.972868,-87.8393619,44374,street_view_44373.jpg,driveway | home | house | house exterior | lamp post | lawn | pavement | pole | power line | sky | street sign | yard
41.7817414,-87.6658441,44389,street_view_44388.jpg,alley | driveway | fence | path | home | house | house exterior | lead to | power line | road | rural | suburb | tree
42.0116961,-87.7823812,44391,street_view_44390.jpg,alley | building | cloudy | driveway | fence | path | garage | home | house | house exterior | lead to | power line | retail | road | suburb
41.9628558,-87.7312079,44392,street_view_44391.jpg,apartment | building | car | curb | house exterior | minivan | park | road | silver | street scene | suv | tree
41.9030871,-87.7099626,44395,street_view_44394.jpg,alley | apartment | bin | building | curb | fence | garbage | home | house exterior | pole | power line | road | sky | street scene | street sign | suburb | telegraph pole | wire
41.9983746,-87.7961474,44398,street_view_44397.jpg,curb | home | house | house exterior | row | street scene | suburb | tree
41.9179222,-87.6511931,44400,street_view_44399.jpg,building | taxi | car | city street | curb | drive | license plate | minivan | park | retail | road | street scene | tree | urban | van | white
41.9017957,-87.7193211,44408,street_view_44407.jpg,attach | shed | bin | building | dog house | door | fence | garage | garage door | home | house | house exterior | lead to | power line | rail | ramp
41.8849442,-87.7274304,44415,street_view_44414.jpg,crane | electrician | house exterior | lush | pole | power line | telegraph pole | transformer | tree | tree house
41.9967047,-87.8155237,44416,street_view_44415.jpg,curb | grass | home | house | house exterior | lawn | lush | pavement | tree | yard
41.7027471,-87.6115591,44419,street_view_44418.jpg,alley | bin | driveway | garage | garage door | home | house | house exterior | power line | road | telegraph pole
41.7809006,-87.7132938,44420,street_view_44419.jpg,brick building | building | chimney | cloudy | fence | home | house | house exterior | sky | window
41.6782182,-87.629493,44426,street_view_44425.jpg,alley | shed | backyard | bin | building | damage | fence | garage | garage door | home | house | house exterior | hut | power line | tarp | tree | weed | yard
41.9193162,-87.760564,44427,street_view_44426.jpg,attach | shed | bin | building | garage | garage door | home | house | house exterior | pole | power line | telegraph pole | white | wire
41.6885064,-87.605608,44429,street_view_44428.jpg,alley | bin | blue | container | driveway | fence | path | lush | recycling bin | tree
41.781466,-87.7871636,44431,street_view_44430.jpg,car | drive | house exterior | park | power line | road | rural | sky | street scene | suburb | white
41.8781522,-87.7331102,44433,street_view_44432.jpg,alley | apartment | brick building | building | garage door | red | retail
41.928417,-87.7810949,44442,street_view_44441.jpg,alley | shed | bin | curb | driveway | garage | garage door | garbage | home | house | house exterior | pavement | power line | road | tree
41.7768747,-87.7401553,44443,street_view_44442.jpg,car | garage | home | house | house exterior | park | road | rural | silver | street scene | suburb
41.9057369,-87.6762362,44446,street_view_44445.jpg,alley | bin | building | garage | house | house exterior | narrow | pole | power line | retail | road | telegraph pole | wire
41.7250895,-87.6441834,44449,street_view_44448.jpg,apartment | building | curb | fence | grass | home | house | house exterior | lawn | lush | power line | sky | suburb | yard
41.7783891,-87.7865382,44453,street_view_44452.jpg,shed | bin | garage | garage door | home | house | house exterior | ramp | sky | tarp | tree | white | yard
41.7827961,-87.6421224,44455,street_view_44454.jpg,car | home | house | house exterior | park | tree | white
41.89766,-87.6530244,44458,street_view_44457.jpg,building | car | parking lot | park | parking | retail | sky
41.7696034,-87.582651,44460,street_view_44459.jpg,apartment | brick building | building | campus | curb | fence | pavement | sky | street corner | street sign | tree
41.9418127,-87.6581608,44463,street_view_44462.jpg,car | park | road | street scene | suburb | tree
41.6992786,-87.7121626,44466,street_view_44465.jpg,car | cloudy | drive | home | house | house exterior | park | road | sky | street scene | suburb
41.7423988,-87.6794614,44474,street_view_44473.jpg,car | drive | man | park | road | rural | tree | white
41.7522691,-87.567109,44481,street_view_44480.jpg,alley | fence | path | lead to | pavement | tree
41.7420125,-87.6466299,44484,street_view_44483.jpg,bin | car | garage | home | house | house exterior | lush | park | power line | telegraph pole | tree | yard
41.6901893,-87.6784603,44500,street_view_44499.jpg,curb | home | house | house exterior | pavement | road | street scene | suburb | tree
41.7774491,-87.7805005,44529,street_view_44528.jpg,brick building | building | canopy | ceiling | pillar | office building | parking garage | pole | retail | roof | sky
41.9519166,-87.689159,44534,street_view_44533.jpg,building | chimney | cloudy | dish antenna | home | house | house exterior | roof | siding | sky | white | white house | window
41.7613423,-87.5625024,44540,street_view_44539.jpg,building | car | city | park | power line | railroad | railway line | retail | road | sky | track | train track | urban
41.8803817,-87.7274893,44569,street_view_44568.jpg,building | car | city | city street | intersection | pole | retail | road | shadow | sky | stop light | traffic light | street corner | street scene | street sign | tree | urban
41.747034,-87.6831675,44574,street_view_44573.jpg,alley | shed | bin | building | car | cloudy | garage | garage door | house | house exterior | lamp post | pole | power line | road | sky | street scene | street sign | telegraph pole
41.6493609,-87.5450842,44577,street_view_44576.jpg,car | curb | park | road | street scene | tree
41.7512443,-87.6254535,44578,street_view_44577.jpg,car | drive | driveway | highway | license plate | minivan | overpass | park | road | sky | suv | travel | vehicle
41.9452673,-87.7231028,44581,street_view_44580.jpg,alley | shed | bin | building | car | driveway | garage | garage door | home | house | house exterior | park | power line
41.7141045,-87.6306424,44585,street_view_44584.jpg,cloudy | fog | foggy | intersection | lamp post | pole | road | road sign | rural | sky | stop light | stop sign | traffic light | street corner | street scene | street sign | traffic sign | tree
41.7801474,-87.7039294,44597,street_view_44596.jpg,shed | bin | building | chimney | container | cooler | crate | fence | garage | garage door | home | house | house exterior | recycling bin | sky | white
41.7227878,-87.6701894,44601,street_view_44600.jpg,car | curb | house exterior | park | road | street corner | street scene | street sign | suburb | traffic sign | tree
41.7373433,-87.6537363,44610,street_view_44609.jpg,bin | driveway | estate | fence | garage | garage door | home | house | house exterior | sky | sun | sunny | yard
41.8999918,-87.7529247,44620,street_view_44619.jpg,alley | apartment | shed | bin | building | fence | garage | garage door | home | house | house exterior | pole | power line | sky | sun
41.7204105,-87.6347514,44634,street_view_44633.jpg,attach | shed | bin | building | chimney | fence | garage | garage door | home | house | house exterior | pole | power line | sky | telegraph pole | tree | wire
41.8985912,-87.6654672,44636,street_view_44635.jpg,alley | apartment | bin | build | building | cloudy | construction site | construction worker | crane | debris | demolition | excavator | dirt | dozer | equipment | fence | forklift | garbage | land | load | retail | sky | tank | trailer truck | job
41.780644,-87.6937916,44637,street_view_44636.jpg,car | curb | house exterior | park | road | sky | street scene | suburb | tree
42.0011757,-87.8197507,44647,street_view_44646.jpg,curb | home | house | house exterior | lush | road | street scene | suburb | tree
41.7103722,-87.5361511,44656,street_view_44655.jpg,alley | bin | bus | bus stop | camper | car | city bus | curb | garage | house exterior | park | pavement | pole | power line | recreational vehicle | road | street scene | telegraph pole | tour bus | white
41.7892583,-87.7344299,44657,street_view_44656.jpg,apartment | building | fence | retail | tree
41.7365505,-87.6561609,44665,street_view_44664.jpg,attach | shed | bin | cloudy | fence | garage | garage door | home | house | house exterior | power line | sky | telegraph pole | tree | white
41.6557085,-87.5475233,44668,street_view_44667.jpg,brick building | building | red | retail | sign | sky | stone building
41.7473014,-87.573825,44669,street_view_44668.jpg,alley | bin | fence | garage | home | house | house exterior | pavement | power line | road | street scene | suburb | tree
41.7792406,-87.7846414,44672,street_view_44671.jpg,car | curb | home | house | house exterior | road | stop sign | street corner | street scene | tree
41.8738515,-87.7147369,44673,street_view_44672.jpg,cloudy | highway | passenger train | pole | rail | railroad | road | rural | sky | subway | track | train | train car | train track | travel | white
41.916176,-87.7155726,44675,street_view_44674.jpg,apartment | attach | brick building | building | pole | power line | shutter | window
41.943494,-87.6717101,44679,street_view_44678.jpg,apartment | building | campus | car | minivan | office building | park | red | suv | tree
41.9420608,-87.7036801,44683,street_view_44682.jpg,alley | bin | brick building | building | garage | house exterior | pole | power line | retail | road | telegraph pole
41.789253,-87.7349517,44684,street_view_44683.jpg,car | curb | house exterior | person | man | minivan | park | road | sky | stand | street scene | suburb | suv | woman
41.798335,-87.79754,44698,street_view_44697.jpg,car | curb | house exterior | park | road | street scene | suburb | tree
41.7942407,-87.7739034,44701,street_view_44700.jpg,car | parking lot | intersection | license plate | park | power line | retail | road | sky | suv | trailer truck | truck | yellow
41.7110426,-87.6813937,44705,street_view_44704.jpg,barrel | beam | bin | bulletin board | canopy | ceiling | container | exhaust hood | fill | food | hang | retail | room | stool | store | storefront | sunshade | umbrella
41.8153268,-87.6930292,44709,street_view_44708.jpg,apartment | brick building | building | campus | car | curb | park | red | suv | tree
41.8779333,-87.7472136,44735,street_view_44734.jpg,attach | shed | bin | building | garage | garage door | home | house | house exterior | power line | sky
41.7150564,-87.6148462,44737,street_view_44736.jpg,alley | shed | bin | building | driveway | garage | garage door | home | house | house exterior | pavement | pole | power line | road | sky | telegraph pole
41.8255802,-87.6091547,44740,street_view_44739.jpg,alley | apartment | brick building | building | car | curb | fence | home | pavement | pole | power line | retail | road | sky | street corner | street sign | telegraph pole
41.7421533,-87.7076795,44742,street_view_44741.jpg,car | garage | home | house | house exterior | park | power line | red | tree
41.6946371,-87.6627172,44752,street_view_44751.jpg,area | fence | field | grass | house | house exterior | lush | pole | power line | rural | sky | street sign | suburb | telegraph pole | tree
